filename,row_index,raw_value,normalized,dns_resolved,http_active,http_details,active
Mock_Data_01_08_2025.xlsx,931,icicibank.msy169.xyz/,icicibank.msy169.xyz/,False,False,"{'error': 'all attempts failed', 'tried': ['icicibank.msy169.xyz/', 'https://icicibank.msy169.xyz/', 'http://icicibank.msy169.xyz/']}",False
Mock_Data_01_08_2025.xlsx,932,icici-api.complyment.com,icici-api.complyment.com,True,False,"{'error': 'all attempts failed', 'tried': ['icici-api.complyment.com', 'https://icici-api.complyment.com', 'http://icici-api.complyment.com']}",False
Mock_Data_01_08_2025.xlsx,933,iturcicici.ml,iturcicici.ml,False,False,"{'error': 'all attempts failed', 'tried': ['iturcicici.ml', 'https://iturcicici.ml', 'http://iturcicici.ml']}",False
Mock_Data_01_08_2025.xlsx,934,checkmypersonalloanstatusicicibank.com.cialisonla.com,checkmypersonalloanstatusicicibank.com.cialisonla.com,True,False,"{'error': 'all attempts failed', 'tried': ['checkmypersonalloanstatusicicibank.com.cialisonla.com', 'https://checkmypersonalloanstatusicicibank.com.cialisonla.com', 'http://checkmypersonalloanstatusicicibank.com.cialisonla.com']}",False
Mock_Data_01_08_2025.xlsx,935,icicibcsk.blog,icicibcsk.blog,False,False,"{'error': 'all attempts failed', 'tried': ['icicibcsk.blog', 'https://icicibcsk.blog', 'http://icicibcsk.blog']}",False
Mock_Data_01_08_2025.xlsx,936,polatbicici.online,polatbicici.online,False,False,"{'error': 'all attempts failed', 'tried': ['polatbicici.online', 'https://polatbicici.online', 'http://polatbicici.online']}",False
Mock_Data_01_08_2025.xlsx,937,icicibank.om,icicibank.om,False,False,"{'error': 'all attempts failed', 'tried': ['icicibank.om', 'https://icicibank.om', 'http://icicibank.om']}",False
Mock_Data_01_08_2025.xlsx,938,icbc-support.com,icbc-support.com,True,False,"{'error': 'all attempts failed', 'tried': ['icbc-support.com', 'https://icbc-support.com', 'http://icbc-support.com']}",False
Mock_Data_01_08_2025.xlsx,939,icicibankhome.in,icicibankhome.in,False,False,"{'error': 'all attempts failed', 'tried': ['icicibankhome.in', 'https://icicibankhome.in', 'http://icicibankhome.in']}",False
Mock_Data_01_08_2025.xlsx,940,aaadvantage.io,aaadvantage.io,True,True,"{'final_url': 'https://aaadvantage.io', 'status': 200, 'tried': 'https://aaadvantage.io'}",True
Mock_Data_01_08_2025.xlsx,941,icici.candlesrider.com/,icici.candlesrider.com/,False,False,"{'error': 'all attempts failed', 'tried': ['icici.candlesrider.com/', 'https://icici.candlesrider.com/', 'http://icici.candlesrider.com/']}",False
Mock_Data_01_08_2025.xlsx,942,2icicibank.com/,2icicibank.com/,False,False,"{'error': 'all attempts failed', 'tried': ['2icicibank.com/', 'https://2icicibank.com/', 'http://2icicibank.com/']}",False
Mock_Data_01_08_2025.xlsx,943,gameicicie.com,gameicicie.com,False,False,"{'error': 'all attempts failed', 'tried': ['gameicicie.com', 'https://gameicicie.com', 'http://gameicicie.com']}",False
Mock_Data_01_08_2025.xlsx,944,icici.birect.com,icici.birect.com,True,True,"{'final_url': 'https://icici.birect.com', 'status': 200, 'tried': 'https://icici.birect.com'}",True
Mock_Data_01_08_2025.xlsx,945,encryption-icicibank.snnhbdwfk.ru,encryption-icicibank.snnhbdwfk.ru,False,False,"{'error': 'all attempts failed', 'tried': ['encryption-icicibank.snnhbdwfk.ru', 'https://encryption-icicibank.snnhbdwfk.ru', 'http://encryption-icicibank.snnhbdwfk.ru']}",False
Mock_Data_01_08_2025.xlsx,946,ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com,ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com,True,True,"{'final_url': 'https://ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com', 'status': 200, 'tried': 'https://ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com'}",True
Mock_Data_01_08_2025.xlsx,947,icici-linkpoint.click,icici-linkpoint.click,False,False,"{'error': 'all attempts failed', 'tried': ['icici-linkpoint.click', 'https://icici-linkpoint.click', 'http://icici-linkpoint.click']}",False
Mock_Data_01_08_2025.xlsx,948,simplizi.fr,simplizi.fr,True,True,"{'final_url': 'https://simplizi.fr', 'status': 200, 'tried': 'https://simplizi.fr'}",True
Mock_Data_01_08_2025.xlsx,949,infinity.icicibank.com.mcas.ms/,infinity.icicibank.com.mcas.ms/,True,True,"{'final_url': 'https://infinity.icicibank.com.mcas.ms/', 'status': 200, 'tried': 'https://infinity.icicibank.com.mcas.ms/'}",True
Mock_Data_01_08_2025.xlsx,950,dicicip.com/,dicicip.com/,True,False,"{'error': 'all attempts failed', 'tried': ['dicicip.com/', 'https://dicicip.com/', 'http://dicicip.com/']}",False
Mock_Data_01_08_2025.xlsx,951,cicicici.synology.me,cicicici.synology.me,True,False,"{'error': 'all attempts failed', 'tried': ['cicicici.synology.me', 'https://cicicici.synology.me', 'http://cicicici.synology.me']}",False
Mock_Data_01_08_2025.xlsx,952,grsqlwebdisk.iciciprulife.co/,grsqlwebdisk.iciciprulife.co/,True,True,"{'final_url': 'https://grsqlwebdisk.iciciprulife.co/', 'status': 200, 'tried': 'https://grsqlwebdisk.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,953,rcipromotions.com,rcipromotions.com,False,False,"{'error': 'all attempts failed', 'tried': ['rcipromotions.com', 'https://rcipromotions.com', 'http://rcipromotions.com']}",False
Mock_Data_01_08_2025.xlsx,954,57e0d8d2686c.healthclaims.iciciprulife.co/,57e0d8d2686c.healthclaims.iciciprulife.co/,True,True,"{'final_url': 'https://57e0d8d2686c.healthclaims.iciciprulife.co/', 'status': 200, 'tried': 'https://57e0d8d2686c.healthclaims.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,955,riciclidea.org,riciclidea.org,True,True,"{'final_url': 'https://www.riciclidea.org/', 'status': 200, 'tried': 'https://riciclidea.org'}",True
Mock_Data_01_08_2025.xlsx,956,icici-securitiesit.com/,icici-securitiesit.com/,False,False,"{'error': 'all attempts failed', 'tried': ['icici-securitiesit.com/', 'https://icici-securitiesit.com/', 'http://icici-securitiesit.com/']}",False
Mock_Data_01_08_2025.xlsx,957,micici.cn,micici.cn,True,True,"{'final_url': 'http://micici.cn', 'status': 200, 'tried': 'http://micici.cn'}",True
Mock_Data_01_08_2025.xlsx,958,tipici.club,tipici.club,True,True,"{'final_url': 'https://dispensadeitipici.it/it/', 'status': 200, 'tried': 'https://tipici.club'}",True
Mock_Data_01_08_2025.xlsx,959,assets.icicibank.com.admin-mcas.ms,assets.icicibank.com.admin-mcas.ms,True,True,"{'final_url': 'https://assets.icicibank.com.admin-mcas.ms', 'status': 200, 'tried': 'https://assets.icicibank.com.admin-mcas.ms'}",True
Mock_Data_01_08_2025.xlsx,960,iciciinseded.com,iciciinseded.com,False,False,"{'error': 'all attempts failed', 'tried': ['iciciinseded.com', 'https://iciciinseded.com', 'http://iciciinseded.com']}",False
Mock_Data_01_08_2025.xlsx,961,email.icicicbank.com/,email.icicicbank.com/,True,True,"{'final_url': 'https://email.icicicbank.com/', 'status': 200, 'tried': 'https://email.icicicbank.com/'}",True
Mock_Data_01_08_2025.xlsx,962,57e0d8d2686c.shikhileexed.iciciprulife.co/,57e0d8d2686c.shikhileexed.iciciprulife.co/,True,True,"{'final_url': 'https://57e0d8d2686c.shikhileexed.iciciprulife.co/', 'status': 200, 'tried': 'https://57e0d8d2686c.shikhileexed.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,963,lelicicisi.tk,lelicicisi.tk,False,False,"{'error': 'all attempts failed', 'tried': ['lelicicisi.tk', 'https://lelicicisi.tk', 'http://lelicicisi.tk']}",False
Mock_Data_01_08_2025.xlsx,964,icici.autonetic.com,icici.autonetic.com,True,False,"{'error': 'all attempts failed', 'tried': ['icici.autonetic.com', 'https://icici.autonetic.com', 'http://icici.autonetic.com']}",False
Mock_Data_01_08_2025.xlsx,965,57e0d8d2686c.mail.iciciprulife.co/,57e0d8d2686c.mail.iciciprulife.co/,True,True,"{'final_url': 'https://57e0d8d2686c.mail.iciciprulife.co/', 'status': 200, 'tried': 'https://57e0d8d2686c.mail.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,966,icici-paylink.xyz,icici-paylink.xyz,False,False,"{'error': 'all attempts failed', 'tried': ['icici-paylink.xyz', 'https://icici-paylink.xyz', 'http://icici-paylink.xyz']}",False
Mock_Data_01_08_2025.xlsx,967,icicibankbg.help.org,icicibankbg.help.org,False,False,"{'error': 'all attempts failed', 'tried': ['icicibankbg.help.org', 'https://icicibankbg.help.org', 'http://icicibankbg.help.org']}",False
Mock_Data_01_08_2025.xlsx,968,bodhicici.com,bodhicici.com,False,False,"{'error': 'all attempts failed', 'tried': ['bodhicici.com', 'https://bodhicici.com', 'http://bodhicici.com']}",False
Mock_Data_01_08_2025.xlsx,969,chicicitira.monster,chicicitira.monster,False,False,"{'error': 'all attempts failed', 'tried': ['chicicitira.monster', 'https://chicicitira.monster', 'http://chicicitira.monster']}",False
Mock_Data_01_08_2025.xlsx,970,simplexins.com,simplexins.com,True,True,"{'final_url': 'https://www.simplexins.com/', 'status': 200, 'tried': 'https://simplexins.com'}",True
Mock_Data_01_08_2025.xlsx,971,lokvicici.hippocamp.eu,lokvicici.hippocamp.eu,False,False,"{'error': 'all attempts failed', 'tried': ['lokvicici.hippocamp.eu', 'https://lokvicici.hippocamp.eu', 'http://lokvicici.hippocamp.eu']}",False
Mock_Data_01_08_2025.xlsx,972,icici-securitiesit.vip/,icici-securitiesit.vip/,False,False,"{'error': 'all attempts failed', 'tried': ['icici-securitiesit.vip/', 'https://icici-securitiesit.vip/', 'http://icici-securitiesit.vip/']}",False
Mock_Data_01_08_2025.xlsx,973,foreveryoungrp.com,foreveryoungrp.com,False,False,"{'error': 'all attempts failed', 'tried': ['foreveryoungrp.com', 'https://foreveryoungrp.com', 'http://foreveryoungrp.com']}",False
Mock_Data_01_08_2025.xlsx,974,uang-pangkal-bisa-dicicil.depressiond.com,uang-pangkal-bisa-dicicil.depressiond.com,True,True,"{'final_url': 'https://uang-pangkal-bisa-dicicil.depressiond.com', 'status': 200, 'tried': 'https://uang-pangkal-bisa-dicicil.depressiond.com'}",True
Mock_Data_01_08_2025.xlsx,975,icicihfc.vg,icicihfc.vg,True,False,"{'error': 'all attempts failed', 'tried': ['icicihfc.vg', 'https://icicihfc.vg', 'http://icicihfc.vg']}",False
Mock_Data_01_08_2025.xlsx,976,xicici.cn,xicici.cn,True,True,"{'final_url': 'https://xicici.cn', 'status': 200, 'tried': 'https://xicici.cn'}",True
Mock_Data_01_08_2025.xlsx,977,57e0d8d2686c.dms.iciciprulife.co/,57e0d8d2686c.dms.iciciprulife.co/,True,True,"{'final_url': 'https://57e0d8d2686c.dms.iciciprulife.co/', 'status': 200, 'tried': 'https://57e0d8d2686c.dms.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,978,icici.manjusree.com,icici.manjusree.com,False,False,"{'error': 'all attempts failed', 'tried': ['icici.manjusree.com', 'https://icici.manjusree.com', 'http://icici.manjusree.com']}",False
Mock_Data_01_08_2025.xlsx,979,meokicicit.tk,meokicicit.tk,False,False,"{'error': 'all attempts failed', 'tried': ['meokicicit.tk', 'https://meokicicit.tk', 'http://meokicicit.tk']}",False
Mock_Data_01_08_2025.xlsx,980,niloonline.shop,niloonline.shop,True,True,"{'final_url': 'https://niloonline.shop', 'status': 200, 'tried': 'https://niloonline.shop'}",True
Mock_Data_01_08_2025.xlsx,981,icici.cc,icici.cc,True,True,"{'final_url': 'http://icici.cc', 'status': 200, 'tried': 'http://icici.cc'}",True
Mock_Data_01_08_2025.xlsx,982,mimicici-qc.direct.quickconnect.to,mimicici-qc.direct.quickconnect.to,False,False,"{'error': 'all attempts failed', 'tried': ['mimicici-qc.direct.quickconnect.to', 'https://mimicici-qc.direct.quickconnect.to', 'http://mimicici-qc.direct.quickconnect.to']}",False
Mock_Data_01_08_2025.xlsx,983,micicipi.ruk.eug.store.mx0.edushophk.com,micicipi.ruk.eug.store.mx0.edushophk.com,False,False,"{'error': 'all attempts failed', 'tried': ['micicipi.ruk.eug.store.mx0.edushophk.com', 'https://micicipi.ruk.eug.store.mx0.edushophk.com', 'http://micicipi.ruk.eug.store.mx0.edushophk.com']}",False
Mock_Data_01_08_2025.xlsx,984,ww16.directlink.icicicdirect.com,ww16.directlink.icicicdirect.com,True,True,"{'final_url': 'https://ww16.directlink.icicicdirect.com', 'status': 200, 'tried': 'https://ww16.directlink.icicicdirect.com'}",True
Mock_Data_01_08_2025.xlsx,985,edbabhappy.icicibank.live,edbabhappy.icicibank.live,True,True,"{'final_url': 'https://edbabhappy.icicibank.live', 'status': 200, 'tried': 'https://edbabhappy.icicibank.live'}",True
Mock_Data_01_08_2025.xlsx,986,icicihfc.foxboxrewards.com/,icicihfc.foxboxrewards.com/,True,True,"{'final_url': 'http://icicihfc.foxboxrewards.com/', 'status': 200, 'tried': 'http://icicihfc.foxboxrewards.com/'}",True
Mock_Data_01_08_2025.xlsx,987,ww1.icicidierct.com/lander,ww1.icicidierct.com/lander,True,False,"{'error': 'all attempts failed', 'tried': ['ww1.icicidierct.com/lander', 'https://ww1.icicidierct.com/lander', 'http://ww1.icicidierct.com/lander']}",False
Mock_Data_01_08_2025.xlsx,988,icicisky.com,icicisky.com,True,False,"{'error': 'all attempts failed', 'tried': ['icicisky.com', 'https://icicisky.com', 'http://icicisky.com']}",False
Mock_Data_01_08_2025.xlsx,989,icicilibank.cc,icicilibank.cc,False,False,"{'error': 'all attempts failed', 'tried': ['icicilibank.cc', 'https://icicilibank.cc', 'http://icicilibank.cc']}",False
Mock_Data_01_08_2025.xlsx,990,icicpsomtng.top,icicpsomtng.top,False,False,"{'error': 'all attempts failed', 'tried': ['icicpsomtng.top', 'https://icicpsomtng.top', 'http://icicpsomtng.top']}",False
Mock_Data_01_08_2025.xlsx,991,eticicibebe.xxx,eticicibebe.xxx,False,False,"{'error': 'all attempts failed', 'tried': ['eticicibebe.xxx', 'https://eticicibebe.xxx', 'http://eticicibebe.xxx']}",False
Mock_Data_01_08_2025.xlsx,992,www.forum.icicicdirect.com,www.forum.icicicdirect.com,True,True,"{'final_url': 'https://www.forum.icicicdirect.com', 'status': 200, 'tried': 'https://www.forum.icicicdirect.com'}",True
Mock_Data_01_08_2025.xlsx,993,ww25.fastagalogin.icicibamk.com,ww25.fastagalogin.icicibamk.com,True,True,"{'final_url': 'https://ww25.fastagalogin.icicibamk.com', 'status': 200, 'tried': 'https://ww25.fastagalogin.icicibamk.com'}",True
Mock_Data_01_08_2025.xlsx,994,iciciibank.top,iciciibank.top,False,False,"{'error': 'all attempts failed', 'tried': ['iciciibank.top', 'https://iciciibank.top', 'http://iciciibank.top']}",False
Mock_Data_01_08_2025.xlsx,995,clicici.net/,clicici.net/,False,False,"{'error': 'all attempts failed', 'tried': ['clicici.net/', 'https://clicici.net/', 'http://clicici.net/']}",False
Mock_Data_01_08_2025.xlsx,996,icic-gift.cfd,icic-gift.cfd,False,False,"{'error': 'all attempts failed', 'tried': ['icic-gift.cfd', 'https://icic-gift.cfd', 'http://icic-gift.cfd']}",False
Mock_Data_01_08_2025.xlsx,997,iciciibank.cc,iciciibank.cc,False,False,"{'error': 'all attempts failed', 'tried': ['iciciibank.cc', 'https://iciciibank.cc', 'http://iciciibank.cc']}",False
Mock_Data_01_08_2025.xlsx,998,icicibank.bo/,icicibank.bo/,False,False,"{'error': 'all attempts failed', 'tried': ['icicibank.bo/', 'https://icicibank.bo/', 'http://icicibank.bo/']}",False
Mock_Data_01_08_2025.xlsx,999,bkinc1y.xyz/,bkinc1y.xyz/,False,False,"{'error': 'all attempts failed', 'tried': ['bkinc1y.xyz/', 'https://bkinc1y.xyz/', 'http://bkinc1y.xyz/']}",False
Mock_Data_01_08_2025.xlsx,1000,iciciinbank.cfd,iciciinbank.cfd,False,False,"{'error': 'all attempts failed', 'tried': ['iciciinbank.cfd', 'https://iciciinbank.cfd', 'http://iciciinbank.cfd']}",False
Mock_Data_01_08_2025.xlsx,1001,icici.carer.com,icici.carer.com,True,True,"{'final_url': 'https://icici.carer.com', 'status': 200, 'tried': 'https://icici.carer.com'}",True
Mock_Data_01_08_2025.xlsx,1002,icicillbank.vip,icicillbank.vip,False,False,"{'error': 'all attempts failed', 'tried': ['icicillbank.vip', 'https://icicillbank.vip', 'http://icicillbank.vip']}",False
Mock_Data_01_08_2025.xlsx,1003,icicibank.customlinks.appsflyer.com,icicibank.customlinks.appsflyer.com,True,False,"{'error': 'all attempts failed', 'tried': ['icicibank.customlinks.appsflyer.com', 'https://icicibank.customlinks.appsflyer.com', 'http://icicibank.customlinks.appsflyer.com']}",False
Mock_Data_01_08_2025.xlsx,1004,icici.cn/,icici.cn/,True,True,"{'final_url': 'http://icici.cn/', 'status': 200, 'tried': 'http://icici.cn/'}",True
Mock_Data_01_08_2025.xlsx,1005,bkinseed.xyz/,bkinseed.xyz/,False,False,"{'error': 'all attempts failed', 'tried': ['bkinseed.xyz/', 'https://bkinseed.xyz/', 'http://bkinseed.xyz/']}",False
Mock_Data_01_08_2025.xlsx,1006,icicibankcreditcards.in,icicibankcreditcards.in,False,False,"{'error': 'all attempts failed', 'tried': ['icicibankcreditcards.in', 'https://icicibankcreditcards.in', 'http://icicibankcreditcards.in']}",False
Mock_Data_01_08_2025.xlsx,1007,hrzkmo.icicicbank.com/,hrzkmo.icicicbank.com/,True,True,"{'final_url': 'https://hrzkmo.icicicbank.com/', 'status': 200, 'tried': 'https://hrzkmo.icicicbank.com/'}",True
Mock_Data_01_08_2025.xlsx,1008,uzdrowiciciel.pl,uzdrowiciciel.pl,False,False,"{'error': 'all attempts failed', 'tried': ['uzdrowiciciel.pl', 'https://uzdrowiciciel.pl', 'http://uzdrowiciciel.pl']}",False
Mock_Data_01_08_2025.xlsx,1009,icicilbank.bond,icicilbank.bond,False,False,"{'error': 'all attempts failed', 'tried': ['icicilbank.bond', 'https://icicilbank.bond', 'http://icicilbank.bond']}",False
Mock_Data_01_08_2025.xlsx,1010,scsignatureliving.com,scsignatureliving.com,True,True,"{'final_url': 'https://scsignatureliving.com', 'status': 200, 'tried': 'https://scsignatureliving.com'}",True
Mock_Data_01_08_2025.xlsx,1011,icicibank.c1neon.com,icicibank.c1neon.com,True,False,"{'error': 'all attempts failed', 'tried': ['icicibank.c1neon.com', 'https://icicibank.c1neon.com', 'http://icicibank.c1neon.com']}",False
Mock_Data_01_08_2025.xlsx,1012,icicibankltd-my.sharepoint.com/personal/844393_icicibank_com/,icicibankltd-my.sharepoint.com/personal/844393_icicibank_com/,True,False,"{'error': 'all attempts failed', 'tried': ['icicibankltd-my.sharepoint.com/personal/844393_icicibank_com/', 'https://icicibankltd-my.sharepoint.com/personal/844393_icicibank_com/', 'http://icicibankltd-my.sharepoint.com/personal/844393_icicibank_com/']}",False
Mock_Data_01_08_2025.xlsx,1013,biciciclismo.com,biciciclismo.com,True,True,"{'final_url': 'https://www.biciciclismo.com/cas/site/inicio.asp', 'status': 200, 'tried': 'https://biciciclismo.com'}",True
Mock_Data_01_08_2025.xlsx,1014,eazypayapp.icicibnk.com,eazypayapp.icicibnk.com,True,False,"{'error': 'all attempts failed', 'tried': ['eazypayapp.icicibnk.com', 'https://eazypayapp.icicibnk.com', 'http://eazypayapp.icicibnk.com']}",False
Mock_Data_01_08_2025.xlsx,1015,aricicichi.synology.me,aricicichi.synology.me,True,False,"{'error': 'all attempts failed', 'tried': ['aricicichi.synology.me', 'https://aricicichi.synology.me', 'http://aricicichi.synology.me']}",False
Mock_Data_01_08_2025.xlsx,1016,customercareicicibank.in,customercareicicibank.in,False,False,"{'error': 'all attempts failed', 'tried': ['customercareicicibank.in', 'https://customercareicicibank.in', 'http://customercareicicibank.in']}",False
Mock_Data_01_08_2025.xlsx,1017,iciciapi.omnistrate.com,iciciapi.omnistrate.com,True,False,"{'error': 'all attempts failed', 'tried': ['iciciapi.omnistrate.com', 'https://iciciapi.omnistrate.com', 'http://iciciapi.omnistrate.com']}",False
Mock_Data_01_08_2025.xlsx,1018,icc-online.com,icc-online.com,True,True,"{'final_url': 'https://icc-online.com', 'status': 200, 'tried': 'https://icc-online.com'}",True
Mock_Data_01_08_2025.xlsx,1019,members.icicicbank.com/,members.icicicbank.com/,True,True,"{'final_url': 'https://members.icicicbank.com/', 'status': 200, 'tried': 'https://members.icicicbank.com/'}",True
Mock_Data_01_08_2025.xlsx,1020,57e0d8d2686c.notexistsrds1.iciciprulife.co/,57e0d8d2686c.notexistsrds1.iciciprulife.co/,True,True,"{'final_url': 'https://57e0d8d2686c.notexistsrds1.iciciprulife.co/', 'status': 200, 'tried': 'https://57e0d8d2686c.notexistsrds1.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,1021,ere-nova.icicicbank.com/,ere-nova.icicicbank.com/,True,True,"{'final_url': 'https://ere-nova.icicicbank.com/', 'status': 200, 'tried': 'https://ere-nova.icicicbank.com/'}",True
Mock_Data_01_08_2025.xlsx,1022,aicicia.se,aicicia.se,True,True,"{'final_url': 'http://aicicia.se', 'status': 200, 'tried': 'http://aicicia.se'}",True
Mock_Data_01_08_2025.xlsx,1023,icici.banklocationmaps.com,icici.banklocationmaps.com,True,False,"{'error': 'all attempts failed', 'tried': ['icici.banklocationmaps.com', 'https://icici.banklocationmaps.com', 'http://icici.banklocationmaps.com']}",False
Mock_Data_01_08_2025.xlsx,1024,icicadisfurnishseveries.monster,icicadisfurnishseveries.monster,False,False,"{'error': 'all attempts failed', 'tried': ['icicadisfurnishseveries.monster', 'https://icicadisfurnishseveries.monster', 'http://icicadisfurnishseveries.monster']}",False
Mock_Data_01_08_2025.xlsx,1025,picicipo.hu,picicipo.hu,True,False,"{'error': 'all attempts failed', 'tried': ['picicipo.hu', 'https://picicipo.hu', 'http://picicipo.hu']}",False
Mock_Data_01_08_2025.xlsx,1026,icici.lat,icici.lat,False,False,"{'error': 'all attempts failed', 'tried': ['icici.lat', 'https://icici.lat', 'http://icici.lat']}",False
Mock_Data_01_08_2025.xlsx,1027,doh.icicibamnk.com/,doh.icicibamnk.com/,True,True,"{'final_url': 'https://fb.affinity.net/fb.php?enk=aWNpY2liYW1uay5jb20=&fb=f9a8e86a90593216dbe18dfc98c1414f', 'status': 200, 'tried': 'http://doh.icicibamnk.com/'}",True
Mock_Data_01_08_2025.xlsx,1028,iciciland.com,iciciland.com,False,False,"{'error': 'all attempts failed', 'tried': ['iciciland.com', 'https://iciciland.com', 'http://iciciland.com']}",False
Mock_Data_01_08_2025.xlsx,1029,ici.cibank.com,ici.cibank.com,False,False,"{'error': 'all attempts failed', 'tried': ['ici.cibank.com', 'https://ici.cibank.com', 'http://ici.cibank.com']}",False
Mock_Data_01_08_2025.xlsx,1030,ww25.backup.icicicdirect.com,ww25.backup.icicicdirect.com,True,True,"{'final_url': 'https://ww25.backup.icicicdirect.com', 'status': 200, 'tried': 'https://ww25.backup.icicicdirect.com'}",True
Mock_Data_01_08_2025.xlsx,1031,mta-sts.docs.iciciprulife.co/,mta-sts.docs.iciciprulife.co/,True,True,"{'final_url': 'https://mta-sts.docs.iciciprulife.co/', 'status': 200, 'tried': 'https://mta-sts.docs.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,1032,icicivehichleinsurance.com/,icicivehichleinsurance.com/,False,False,"{'error': 'all attempts failed', 'tried': ['icicivehichleinsurance.com/', 'https://icicivehichleinsurance.com/', 'http://icicivehichleinsurance.com/']}",False
Mock_Data_01_08_2025.xlsx,1033,clicicililmardi.tk,clicicililmardi.tk,False,False,"{'error': 'all attempts failed', 'tried': ['clicicililmardi.tk', 'https://clicicililmardi.tk', 'http://clicicililmardi.tk']}",False
Mock_Data_01_08_2025.xlsx,1034,icicihfcfd.com,icicihfcfd.com,False,False,"{'error': 'all attempts failed', 'tried': ['icicihfcfd.com', 'https://icicihfcfd.com', 'http://icicihfcfd.com']}",False
Mock_Data_01_08_2025.xlsx,1035,m.api.icicicdirect.com/,m.api.icicicdirect.com/,True,True,"{'final_url': 'https://m.api.icicicdirect.com/', 'status': 200, 'tried': 'https://m.api.icicicdirect.com/'}",True
Mock_Data_01_08_2025.xlsx,1036,icicinc.top,icicinc.top,False,False,"{'error': 'all attempts failed', 'tried': ['icicinc.top', 'https://icicinc.top', 'http://icicinc.top']}",False
Mock_Data_01_08_2025.xlsx,1037,icicici.in,icicici.in,False,False,"{'error': 'all attempts failed', 'tried': ['icicici.in', 'https://icicici.in', 'http://icicici.in']}",False
Mock_Data_01_08_2025.xlsx,1038,lycicicimivi.cf,lycicicimivi.cf,False,False,"{'error': 'all attempts failed', 'tried': ['lycicicimivi.cf', 'https://lycicicimivi.cf', 'http://lycicicimivi.cf']}",False
Mock_Data_01_08_2025.xlsx,1039,chicicity.co.uk,chicicity.co.uk,False,False,"{'error': 'all attempts failed', 'tried': ['chicicity.co.uk', 'https://chicicity.co.uk', 'http://chicicity.co.uk']}",False
Mock_Data_01_08_2025.xlsx,1040,staging.cicd.iciciprulife.co/,staging.cicd.iciciprulife.co/,True,True,"{'final_url': 'https://staging.cicd.iciciprulife.co/', 'status': 200, 'tried': 'https://staging.cicd.iciciprulife.co/'}",True
Mock_Data_01_08_2025.xlsx,1041,iciclient.com,iciclient.com,True,True,"{'final_url': 'https://iciclient.com', 'status': 200, 'tried': 'https://iciclient.com'}",True
Mock_Data_01_08_2025.xlsx,1042,cicici.se,cicici.se,False,False,"{'error': 'all attempts failed', 'tried': ['cicici.se', 'https://cicici.se', 'http://cicici.se']}",False
Mock_Data_01_08_2025.xlsx,1043,icicibank.giftz.ai/,icicibank.giftz.ai/,False,False,"{'error': 'all attempts failed', 'tried': ['icicibank.giftz.ai/', 'https://icicibank.giftz.ai/', 'http://icicibank.giftz.ai/']}",False
Mock_Data_01_08_2025.xlsx,1044,foreveryoung.enterprises,foreveryoung.enterprises,True,False,"{'error': 'all attempts failed', 'tried': ['foreveryoung.enterprises', 'https://foreveryoung.enterprises', 'http://foreveryoung.enterprises']}",False
Mock_Data_01_08_2025.xlsx,1045,inseebk1.xyz/,inseebk1.xyz/,False,False,"{'error': 'all attempts failed', 'tried': ['inseebk1.xyz/', 'https://inseebk1.xyz/', 'http://inseebk1.xyz/']}",False
Mock_Data_01_08_2025.xlsx,1046,dodicicilindri.com,dodicicilindri.com,True,True,"{'final_url': 'https://www.dodicicilindri.com/', 'status': 200, 'tried': 'https://dodicicilindri.com'}",True
Mock_Data_01_08_2025.xlsx,1047,icici-securitiesin.vip,icici-securitiesin.vip,False,False,"{'error': 'all attempts failed', 'tried': ['icici-securitiesin.vip', 'https://icici-securitiesin.vip', 'http://icici-securitiesin.vip']}",False
Mock_Data_01_08_2025.xlsx,1048,polatbicici.xyz,polatbicici.xyz,True,False,"{'error': 'all attempts failed', 'tried': ['polatbicici.xyz', 'https://polatbicici.xyz', 'http://polatbicici.xyz']}",False
Mock_Data_01_08_2025.xlsx,1049,iciciservices.dspfastrecharge.com/,iciciservices.dspfastrecharge.com/,True,False,"{'error': 'all attempts failed', 'tried': ['iciciservices.dspfastrecharge.com/', 'https://iciciservices.dspfastrecharge.com/', 'http://iciciservices.dspfastrecharge.com/']}",False
Mock_Data_01_08_2025.xlsx,1050,ww25.in.icicicdirect.com,ww25.in.icicicdirect.com,True,True,"{'final_url': 'https://ww25.in.icicicdirect.com', 'status': 200, 'tried': 'https://ww25.in.icicicdirect.com'}",True
Mock_Data_01_08_2025.xlsx,1051,bicicihukuk.com,bicicihukuk.com,False,False,"{'error': 'all attempts failed', 'tried': ['bicicihukuk.com', 'https://bicicihukuk.com', 'http://bicicihukuk.com']}",False
